# Segment tree (bottom-up target delays, SS corner)
# node_delay = cumulative arrival from root at logical node
# fanout==1 FF merged with parent as one logical node
logical_id	name	kind	level	parent	repr_nodes	seg_in_edge_delay	seg_node_delay
509	FF_6179	FF	10	507	509	0.000000	0.357000
510	FF_6180	FF	10	507	510	0.000000	0.357000
511	FF_6181	FF	10	507	511	0.000000	0.357000
512	FF_2027	FF	9	495	512	0.000000	0.318000
513	BUF_2010	BUF	8	494	513	0.020000	0.318000
514	BUF_5890	BUF	9	513	514	0.063000	0.381000
515	FF_6182	FF	10	514	515	0.000000	0.381000
516	FF_6183	FF	10	514	516	0.000000	0.381000
517	FF_6184	FF	10	514	517	0.000000	0.381000
518	FF_6185	FF	10	514	518	0.000000	0.381000
519	FF_2028	FF	9	513	519	0.000000	0.318000
520	FF_2029	FF	9	513	520	0.000000	0.318000
521	FF_2030	FF	9	513	521	0.000000	0.318000
522	FF_2031	FF	9	513	522	0.000000	0.318000
523	BUF_2011	BUF	8	494	523	0.020000	0.318000
524	BUF_5891	BUF	9	523	524	0.063000	0.381000
525	FF_6186	FF	10	524	525	0.000000	0.381000
526	FF_6187	FF	10	524	526	0.000000	0.381000
527	FF_6188	FF	10	524	527	0.000000	0.381000
528	FF_6189	FF	10	524	528	0.000000	0.381000
529	FF_6190	FF	10	524	529	0.000000	0.381000
530	BUF_5892	BUF	9	523	530	0.063000	0.381000
531	FF_6191	FF	10	530	531	0.000000	0.381000
532	FF_6192	FF	10	530	532	0.000000	0.381000
533	FF_6193	FF	10	530	533	0.000000	0.381000
534	FF_6194	FF	10	530	534	0.000000	0.381000
535	BUF_5893	BUF	9	523	535	0.063000	0.381000
536	FF_6195	FF	10	535	536	0.000000	0.381000
537	FF_6196	FF	10	535	537	0.000000	0.381000
538	FF_6197	FF	10	535	538	0.000000	0.381000
539	FF_6198	FF	10	535	539	0.000000	0.381000
540	BUF_5894	BUF	9	523	540	0.063000	0.381000
541	FF_6199	FF	10	540	541	0.000000	0.381000
542	FF_6200	FF	10	540	542	0.000000	0.381000
543	FF_6201	FF	10	540	543	0.000000	0.381000
544	FF_6202	FF	10	540	544	0.000000	0.381000
545	BUF_5895	BUF	9	523	545	0.063000	0.381000
546	FF_6203	FF	10	545	546	0.000000	0.381000
547	FF_6204	FF	10	545	547	0.000000	0.381000
548	FF_6205	FF	10	545	548	0.000000	0.381000
549	FF_6206	FF	10	545	549	0.000000	0.381000
550	FF_6207	FF	10	545	550	0.000000	0.381000
551	BUF_684	BUF	7	463	551	0.039000	0.298000
552	BUF_2012	BUF	8	551	552	0.039000	0.337000
553	BUF_5896	BUF	9	552	553	0.011000	0.348000
554	FF_6208	FF	10	553	554	0.000000	0.348000
555	FF_6209	FF	10	553	555	0.000000	0.348000
556	BUF_5897+FF_6210	BUF+FF	9	552	556+557	0.011000	0.348000
558	FF_688	FF	8	551	558	0.000000	0.298000
559	FF_689	FF	8	551	559	0.000000	0.298000
560	FF_690	FF	8	551	560	0.000000	0.298000
561	BUF_685	BUF	7	463	561	0.039000	0.298000
562	BUF_2013	BUF	8	561	562	0.063000	0.361000
563	BUF_5898	BUF	9	562	563	0.020000	0.381000
564	FF_6211	FF	10	563	564	0.000000	0.381000
565	FF_6212	FF	10	563	565	0.000000	0.381000
566	FF_6213	FF	10	563	566	0.000000	0.381000
567	FF_6214	FF	10	563	567	0.000000	0.381000
568	FF_6215	FF	10	563	568	0.000000	0.381000
569	BUF_5899	BUF	9	562	569	0.020000	0.381000
570	FF_6216	FF	10	569	570	0.000000	0.381000
571	FF_6217	FF	10	569	571	0.000000	0.381000
572	FF_6218	FF	10	569	572	0.000000	0.381000
573	FF_2032	FF	9	562	573	0.000000	0.361000
574	BUF_2014	BUF	8	561	574	0.063000	0.361000
575	BUF_5900	BUF	9	574	575	0.063000	0.424000
576	FF_6219	FF	10	575	576	0.000000	0.424000
577	FF_6220	FF	10	575	577	0.000000	0.424000
578	FF_6221	FF	10	575	578	0.000000	0.424000
579	FF_6222	FF	10	575	579	0.000000	0.424000
580	FF_6223	FF	10	575	580	0.000000	0.424000
581	BUF_5901+FF_6224	BUF+FF	9	574	581+582	0.063000	0.424000
583	BUF_5902	BUF	9	574	583	0.063000	0.424000
584	FF_6225	FF	10	583	584	0.000000	0.424000
585	FF_6226	FF	10	583	585	0.000000	0.424000
586	FF_6227	FF	10	583	586	0.000000	0.424000
587	FF_6228	FF	10	583	587	0.000000	0.424000
588	FF_2033	FF	9	574	588	0.000000	0.361000
589	FF_2034	FF	9	574	589	0.000000	0.361000
590	FF_691	FF	8	561	590	0.000000	0.298000
591	FF_692	FF	8	561	591	0.000000	0.298000
592	FF_693	FF	8	561	592	0.000000	0.298000
593	BUF_239	BUF	6	282	593	0.020000	0.259000
594	BUF_686	BUF	7	593	594	0.039000	0.298000
595	BUF_2015	BUF	8	594	595	0.020000	0.318000
596	BUF_5903	BUF	9	595	596	0.020000	0.338000
597	FF_6229	FF	10	596	597	0.000000	0.338000
598	FF_6230	FF	10	596	598	0.000000	0.338000
599	FF_6231	FF	10	596	599	0.000000	0.338000
600	BUF_5904	BUF	9	595	600	0.020000	0.338000
601	FF_6232	FF	10	600	601	0.000000	0.338000
602	FF_6233	FF	10	600	602	0.000000	0.338000
603	FF_6234	FF	10	600	603	0.000000	0.338000
604	FF_6235	FF	10	600	604	0.000000	0.338000
605	FF_6236	FF	10	600	605	0.000000	0.338000
606	BUF_5905	BUF	9	595	606	0.020000	0.338000
607	FF_6237	FF	10	606	607	0.000000	0.338000
608	FF_6238	FF	10	606	608	0.000000	0.338000
609	FF_6239	FF	10	606	609	0.000000	0.338000
610	BUF_2016	BUF	8	594	610	0.020000	0.318000
611	BUF_5906	BUF	9	610	611	0.039000	0.357000
612	FF_6240	FF	10	611	612	0.000000	0.357000
613	FF_6241	FF	10	611	613	0.000000	0.357000
614	FF_6242	FF	10	611	614	0.000000	0.357000
615	FF_6243	FF	10	611	615	0.000000	0.357000
616	FF_6244	FF	10	611	616	0.000000	0.357000
617	FF_2035	FF	9	610	617	0.000000	0.318000
618	FF_2036	FF	9	610	618	0.000000	0.318000
619	FF_2037	FF	9	610	619	0.000000	0.318000
620	FF_694	FF	8	594	620	0.000000	0.298000
621	BUF_687	BUF	7	593	621	0.039000	0.298000
622	BUF_2017	BUF	8	621	622	0.020000	0.318000
623	BUF_5907+FF_6245	BUF+FF	9	622	623+624	0.039000	0.357000
625	BUF_5908	BUF	9	622	625	0.039000	0.357000
626	FF_6246	FF	10	625	626	0.000000	0.357000
627	FF_6247	FF	10	625	627	0.000000	0.357000
628	FF_6248	FF	10	625	628	0.000000	0.357000
629	BUF_5909	BUF	9	622	629	0.039000	0.357000
630	FF_6249	FF	10	629	630	0.000000	0.357000
631	FF_6250	FF	10	629	631	0.000000	0.357000
632	BUF_5910	BUF	9	622	632	0.039000	0.357000
633	FF_6251	FF	10	632	633	0.000000	0.357000
634	FF_6252	FF	10	632	634	0.000000	0.357000
635	FF_6253	FF	10	632	635	0.000000	0.357000
636	BUF_2018	BUF	8	621	636	0.020000	0.318000
637	BUF_5911	BUF	9	636	637	0.020000	0.338000
638	FF_6254	FF	10	637	638	0.000000	0.338000
639	FF_6255	FF	10	637	639	0.000000	0.338000
640	FF_6256	FF	10	637	640	0.000000	0.338000
641	FF_6257	FF	10	637	641	0.000000	0.338000
642	FF_6258	FF	10	637	642	0.000000	0.338000
643	BUF_5912	BUF	9	636	643	0.020000	0.338000
644	FF_6259	FF	10	643	644	0.000000	0.338000
645	FF_6260	FF	10	643	645	0.000000	0.338000
646	FF_6261	FF	10	643	646	0.000000	0.338000
647	FF_6262	FF	10	643	647	0.000000	0.338000
648	FF_6263	FF	10	643	648	0.000000	0.338000
649	BUF_5913	BUF	9	636	649	0.020000	0.338000
650	FF_6264	FF	10	649	650	0.000000	0.338000
651	FF_6265	FF	10	649	651	0.000000	0.338000
652	BUF_2019	BUF	8	621	652	0.020000	0.318000
653	BUF_5914+FF_6266	BUF+FF	9	652	653+654	0.039000	0.357000
655	FF_2038	FF	9	652	655	0.000000	0.318000
656	FF_2039	FF	9	652	656	0.000000	0.318000
657	FF_2040	FF	9	652	657	0.000000	0.318000
658	BUF_688	BUF	7	593	658	0.039000	0.298000
659	BUF_2020	BUF	8	658	659	0.063000	0.361000
660	BUF_5915	BUF	9	659	660	0.039000	0.400000
661	FF_6267	FF	10	660	661	0.000000	0.400000
662	FF_6268	FF	10	660	662	0.000000	0.400000
663	FF_6269	FF	10	660	663	0.000000	0.400000
664	FF_6270	FF	10	660	664	0.000000	0.400000
665	FF_6271	FF	10	660	665	0.000000	0.400000
666	BUF_5916	BUF	9	659	666	0.039000	0.400000
667	FF_6272	FF	10	666	667	0.000000	0.400000
668	FF_6273	FF	10	666	668	0.000000	0.400000
669	FF_6274	FF	10	666	669	0.000000	0.400000
670	FF_6275	FF	10	666	670	0.000000	0.400000
671	FF_6276	FF	10	666	671	0.000000	0.400000
672	FF_2041	FF	9	659	672	0.000000	0.361000
673	FF_2042	FF	9	659	673	0.000000	0.361000
674	BUF_2021	BUF	8	658	674	0.063000	0.361000
675	BUF_5917	BUF	9	674	675	0.020000	0.381000
676	FF_6277	FF	10	675	676	0.000000	0.381000
677	FF_6278	FF	10	675	677	0.000000	0.381000
678	FF_6279	FF	10	675	678	0.000000	0.381000
679	FF_6280	FF	10	675	679	0.000000	0.381000
680	BUF_5918	BUF	9	674	680	0.020000	0.381000
681	FF_6281	FF	10	680	681	0.000000	0.381000
682	FF_6282	FF	10	680	682	0.000000	0.381000
683	FF_6283	FF	10	680	683	0.000000	0.381000
684	FF_6284	FF	10	680	684	0.000000	0.381000
685	BUF_5919	BUF	9	674	685	0.020000	0.381000
686	FF_6285	FF	10	685	686	0.000000	0.381000
687	FF_6286	FF	10	685	687	0.000000	0.381000
688	FF_6287	FF	10	685	688	0.000000	0.381000
689	BUF_2022	BUF	8	658	689	0.063000	0.361000
690	BUF_5920	BUF	9	689	690	0.039000	0.400000
691	FF_6288	FF	10	690	691	0.000000	0.400000
692	FF_6289	FF	10	690	692	0.000000	0.400000
693	FF_6290	FF	10	690	693	0.000000	0.400000
694	BUF_5921	BUF	9	689	694	0.039000	0.400000
695	FF_6291	FF	10	694	695	0.000000	0.400000
696	FF_6292	FF	10	694	696	0.000000	0.400000
697	FF_6293	FF	10	694	697	0.000000	0.400000
698	BUF_5922	BUF	9	689	698	0.039000	0.400000
699	FF_6294	FF	10	698	699	0.000000	0.400000
700	FF_6295	FF	10	698	700	0.000000	0.400000
701	FF_6296	FF	10	698	701	0.000000	0.400000
702	FF_2043	FF	9	689	702	0.000000	0.361000
703	BUF_2023	BUF	8	658	703	0.063000	0.361000
704	BUF_5923	BUF	9	703	704	0.020000	0.381000
705	FF_6297	FF	10	704	705	0.000000	0.381000
706	FF_6298	FF	10	704	706	0.000000	0.381000
707	BUF_5924	BUF	9	703	707	0.020000	0.381000
708	FF_6299	FF	10	707	708	0.000000	0.381000
709	FF_6300	FF	10	707	709	0.000000	0.381000
710	FF_6301	FF	10	707	710	0.000000	0.381000
711	FF_6302	FF	10	707	711	0.000000	0.381000
712	FF_6303	FF	10	707	712	0.000000	0.381000
713	BUF_5925	BUF	9	703	713	0.020000	0.381000
714	FF_6304	FF	10	713	714	0.000000	0.381000
715	FF_6305	FF	10	713	715	0.000000	0.381000
716	FF_695	FF	8	658	716	0.000000	0.298000
717	BUF_689	BUF	7	593	717	0.039000	0.298000
718	BUF_2024	BUF	8	717	718	0.011000	0.309000
719	BUF_5926	BUF	9	718	719	0.063000	0.372000
720	FF_6306	FF	10	719	720	0.000000	0.372000
721	FF_6307	FF	10	719	721	0.000000	0.372000
722	BUF_5927	BUF	9	718	722	0.063000	0.372000
723	FF_6308	FF	10	722	723	0.000000	0.372000
724	FF_6309	FF	10	722	724	0.000000	0.372000
725	BUF_5928	BUF	9	718	725	0.063000	0.372000
726	FF_6310	FF	10	725	726	0.000000	0.372000
727	FF_6311	FF	10	725	727	0.000000	0.372000
728	FF_2044	FF	9	718	728	0.000000	0.309000
729	FF_2045	FF	9	718	729	0.000000	0.309000
730	FF_696	FF	8	717	730	0.000000	0.298000
731	BUF_85	BUF	5	4	731	0.063000	0.239000
732	BUF_240	BUF	6	731	732	0.063000	0.302000
733	BUF_690	BUF	7	732	733	0.005000	0.307000
734	BUF_2025	BUF	8	733	734	0.005000	0.312000
735	BUF_5929	BUF	9	734	735	0.063000	0.375000
736	FF_6312	FF	10	735	736	0.000000	0.375000
737	FF_6313	FF	10	735	737	0.000000	0.375000
738	FF_6314	FF	10	735	738	0.000000	0.375000
739	BUF_5930	BUF	9	734	739	0.063000	0.375000
740	FF_6315	FF	10	739	740	0.000000	0.375000
741	FF_6316	FF	10	739	741	0.000000	0.375000
742	BUF_5931+FF_6317	BUF+FF	9	734	742+743	0.063000	0.375000
744	FF_2046	FF	9	734	744	0.000000	0.312000
745	FF_2047	FF	9	734	745	0.000000	0.312000
746	BUF_241	BUF	6	731	746	0.063000	0.302000
747	BUF_691	BUF	7	746	747	0.039000	0.341000
748	BUF_2026	BUF	8	747	748	0.039000	0.380000
749	BUF_5932+FF_6318	BUF+FF	9	748	749+750	0.039000	0.419000
751	BUF_5933	BUF	9	748	751	0.039000	0.419000
752	FF_6319	FF	10	751	752	0.000000	0.419000
753	FF_6320	FF	10	751	753	0.000000	0.419000
754	BUF_5934+FF_6321	BUF+FF	9	748	754+755	0.039000	0.419000
756	FF_2048	FF	9	748	756	0.000000	0.380000
757	BUF_2027	BUF	8	747	757	0.039000	0.380000
758	BUF_5935	BUF	9	757	758	0.020000	0.400000
759	FF_6322	FF	10	758	759	0.000000	0.400000
760	FF_6323	FF	10	758	760	0.000000	0.400000
761	FF_6324	FF	10	758	761	0.000000	0.400000
762	FF_6325	FF	10	758	762	0.000000	0.400000
763	FF_6326	FF	10	758	763	0.000000	0.400000
764	BUF_5936	BUF	9	757	764	0.020000	0.400000
765	FF_6327	FF	10	764	765	0.000000	0.400000
766	FF_6328	FF	10	764	766	0.000000	0.400000
767	FF_6329	FF	10	764	767	0.000000	0.400000
768	FF_6330	FF	10	764	768	0.000000	0.400000
769	FF_6331	FF	10	764	769	0.000000	0.400000
770	FF_2049	FF	9	757	770	0.000000	0.380000
771	BUF_2028	BUF	8	747	771	0.039000	0.380000
772	BUF_5937	BUF	9	771	772	0.039000	0.419000
773	FF_6332	FF	10	772	773	0.000000	0.419000
774	FF_6333	FF	10	772	774	0.000000	0.419000
775	FF_6334	FF	10	772	775	0.000000	0.419000
776	FF_6335	FF	10	772	776	0.000000	0.419000
777	FF_6336	FF	10	772	777	0.000000	0.419000
778	BUF_5938	BUF	9	771	778	0.039000	0.419000
779	FF_6337	FF	10	778	779	0.000000	0.419000
780	FF_6338	FF	10	778	780	0.000000	0.419000
781	BUF_5939	BUF	9	771	781	0.039000	0.419000
782	FF_6339	FF	10	781	782	0.000000	0.419000
783	FF_6340	FF	10	781	783	0.000000	0.419000
784	FF_6341	FF	10	781	784	0.000000	0.419000
785	FF_6342	FF	10	781	785	0.000000	0.419000
786	FF_2050	FF	9	771	786	0.000000	0.380000
787	FF_697	FF	8	747	787	0.000000	0.341000
788	BUF_692	BUF	7	746	788	0.039000	0.341000
789	BUF_2029	BUF	8	788	789	0.063000	0.404000
790	BUF_5940	BUF	9	789	790	0.020000	0.424000
791	FF_6343	FF	10	790	791	0.000000	0.424000
792	FF_6344	FF	10	790	792	0.000000	0.424000
793	BUF_5941	BUF	9	789	793	0.020000	0.424000
794	FF_6345	FF	10	793	794	0.000000	0.424000
795	FF_6346	FF	10	793	795	0.000000	0.424000
796	FF_6347	FF	10	793	796	0.000000	0.424000
797	FF_6348	FF	10	793	797	0.000000	0.424000
798	FF_6349	FF	10	793	798	0.000000	0.424000
799	BUF_5942	BUF	9	789	799	0.020000	0.424000
800	FF_6350	FF	10	799	800	0.000000	0.424000
801	FF_6351	FF	10	799	801	0.000000	0.424000
802	FF_6352	FF	10	799	802	0.000000	0.424000
803	FF_6353	FF	10	799	803	0.000000	0.424000
804	FF_6354	FF	10	799	804	0.000000	0.424000
805	BUF_2030	BUF	8	788	805	0.063000	0.404000
806	BUF_5943	BUF	9	805	806	0.039000	0.443000
807	FF_6355	FF	10	806	807	0.000000	0.443000
808	FF_6356	FF	10	806	808	0.000000	0.443000
809	FF_6357	FF	10	806	809	0.000000	0.443000
810	BUF_5944	BUF	9	805	810	0.039000	0.443000
811	FF_6358	FF	10	810	811	0.000000	0.443000
812	FF_6359	FF	10	810	812	0.000000	0.443000
813	FF_6360	FF	10	810	813	0.000000	0.443000
814	FF_6361	FF	10	810	814	0.000000	0.443000
815	FF_6362	FF	10	810	815	0.000000	0.443000
816	FF_2051	FF	9	805	816	0.000000	0.404000
817	FF_2052	FF	9	805	817	0.000000	0.404000
818	BUF_2031	BUF	8	788	818	0.063000	0.404000
819	BUF_5945+FF_6363	BUF+FF	9	818	819+820	0.063000	0.467000
821	BUF_5946	BUF	9	818	821	0.063000	0.467000
822	FF_6364	FF	10	821	822	0.000000	0.467000
823	FF_6365	FF	10	821	823	0.000000	0.467000
824	FF_2053	FF	9	818	824	0.000000	0.404000
825	FF_2054	FF	9	818	825	0.000000	0.404000
826	FF_2055	FF	9	818	826	0.000000	0.404000
827	BUF_2032	BUF	8	788	827	0.063000	0.404000
828	BUF_5947	BUF	9	827	828	0.011000	0.415000
829	FF_6366	FF	10	828	829	0.000000	0.415000
830	FF_6367	FF	10	828	830	0.000000	0.415000
831	FF_6368	FF	10	828	831	0.000000	0.415000
832	BUF_5948	BUF	9	827	832	0.011000	0.415000
833	FF_6369	FF	10	832	833	0.000000	0.415000
834	FF_6370	FF	10	832	834	0.000000	0.415000
835	FF_6371	FF	10	832	835	0.000000	0.415000
836	FF_6372	FF	10	832	836	0.000000	0.415000
837	BUF_2033	BUF	8	788	837	0.063000	0.404000
838	BUF_5949+FF_6373	BUF+FF	9	837	838+839	0.063000	0.467000
840	BUF_5950	BUF	9	837	840	0.063000	0.467000
841	FF_6374	FF	10	840	841	0.000000	0.467000
842	FF_6375	FF	10	840	842	0.000000	0.467000
843	FF_2056	FF	9	837	843	0.000000	0.404000
844	FF_2057	FF	9	837	844	0.000000	0.404000
845	FF_2058	FF	9	837	845	0.000000	0.404000
846	FF_233	FF	7	746	846	0.000000	0.302000
847	FF_234	FF	7	746	847	0.000000	0.302000
848	BUF_242	BUF	6	731	848	0.063000	0.302000
849	BUF_693	BUF	7	848	849	0.011000	0.313000
850	BUF_2034	BUF	8	849	850	0.020000	0.333000
851	BUF_5951	BUF	9	850	851	0.020000	0.353000
852	FF_6376	FF	10	851	852	0.000000	0.353000
853	FF_6377	FF	10	851	853	0.000000	0.353000
854	FF_6378	FF	10	851	854	0.000000	0.353000
855	FF_2059	FF	9	850	855	0.000000	0.333000
856	FF_2060	FF	9	850	856	0.000000	0.333000
857	FF_698	FF	8	849	857	0.000000	0.313000
858	FF_699	FF	8	849	858	0.000000	0.313000
859	FF_235	FF	7	848	859	0.000000	0.302000
860	BUF_243	BUF	6	731	860	0.063000	0.302000
861	BUF_694	BUF	7	860	861	0.039000	0.341000
862	BUF_2035	BUF	8	861	862	0.063000	0.404000
863	BUF_5952	BUF	9	862	863	0.063000	0.467000
864	FF_6379	FF	10	863	864	0.000000	0.467000
865	FF_6380	FF	10	863	865	0.000000	0.467000
866	FF_6381	FF	10	863	866	0.000000	0.467000
867	BUF_5953	BUF	9	862	867	0.063000	0.467000
868	FF_6382	FF	10	867	868	0.000000	0.467000
869	FF_6383	FF	10	867	869	0.000000	0.467000
870	FF_6384	FF	10	867	870	0.000000	0.467000
871	BUF_5954	BUF	9	862	871	0.063000	0.467000
872	FF_6385	FF	10	871	872	0.000000	0.467000
873	FF_6386	FF	10	871	873	0.000000	0.467000
874	BUF_5955	BUF	9	862	874	0.063000	0.467000
875	FF_6387	FF	10	874	875	0.000000	0.467000
876	FF_6388	FF	10	874	876	0.000000	0.467000
877	BUF_5956	BUF	9	862	877	0.063000	0.467000
878	FF_6389	FF	10	877	878	0.000000	0.467000
879	FF_6390	FF	10	877	879	0.000000	0.467000
880	BUF_2036	BUF	8	861	880	0.063000	0.404000
881	BUF_5957	BUF	9	880	881	0.063000	0.467000
882	FF_6391	FF	10	881	882	0.000000	0.467000
883	FF_6392	FF	10	881	883	0.000000	0.467000
884	FF_6393	FF	10	881	884	0.000000	0.467000
885	FF_6394	FF	10	881	885	0.000000	0.467000
886	FF_6395	FF	10	881	886	0.000000	0.467000
887	BUF_5958+FF_6396	BUF+FF	9	880	887+888	0.063000	0.467000
889	BUF_5959	BUF	9	880	889	0.063000	0.467000
890	FF_6397	FF	10	889	890	0.000000	0.467000
891	FF_6398	FF	10	889	891	0.000000	0.467000
892	BUF_5960	BUF	9	880	892	0.063000	0.467000
893	FF_6399	FF	10	892	893	0.000000	0.467000
894	FF_6400	FF	10	892	894	0.000000	0.467000
895	FF_6401	FF	10	892	895	0.000000	0.467000
896	BUF_5961	BUF	9	880	896	0.063000	0.467000
897	FF_6402	FF	10	896	897	0.000000	0.467000
898	FF_6403	FF	10	896	898	0.000000	0.467000
899	FF_6404	FF	10	896	899	0.000000	0.467000
900	FF_6405	FF	10	896	900	0.000000	0.467000
901	BUF_2037	BUF	8	861	901	0.063000	0.404000
902	BUF_5962	BUF	9	901	902	0.039000	0.443000
903	FF_6406	FF	10	902	903	0.000000	0.443000
904	FF_6407	FF	10	902	904	0.000000	0.443000
905	FF_6408	FF	10	902	905	0.000000	0.443000
906	FF_6409	FF	10	902	906	0.000000	0.443000
907	FF_6410	FF	10	902	907	0.000000	0.443000
908	BUF_5963	BUF	9	901	908	0.039000	0.443000
909	FF_6411	FF	10	908	909	0.000000	0.443000
910	FF_6412	FF	10	908	910	0.000000	0.443000
911	FF_6413	FF	10	908	911	0.000000	0.443000
912	FF_6414	FF	10	908	912	0.000000	0.443000
913	FF_2061	FF	9	901	913	0.000000	0.404000
914	FF_2062	FF	9	901	914	0.000000	0.404000
915	FF_700	FF	8	861	915	0.000000	0.341000
916	FF_701	FF	8	861	916	0.000000	0.341000
917	BUF_695	BUF	7	860	917	0.039000	0.341000
918	BUF_2038	BUF	8	917	918	0.011000	0.352000
919	BUF_5964	BUF	9	918	919	0.063000	0.415000
920	FF_6415	FF	10	919	920	0.000000	0.415000
921	FF_6416	FF	10	919	921	0.000000	0.415000
922	FF_2063	FF	9	918	922	0.000000	0.352000
923	FF_2064	FF	9	918	923	0.000000	0.352000
924	FF_2065	FF	9	918	924	0.000000	0.352000
925	FF_2066	FF	9	918	925	0.000000	0.352000
926	BUF_2039	BUF	8	917	926	0.011000	0.352000
927	BUF_5965	BUF	9	926	927	0.039000	0.391000
928	FF_6417	FF	10	927	928	0.000000	0.391000
929	FF_6418	FF	10	927	929	0.000000	0.391000
930	BUF_5966	BUF	9	926	930	0.039000	0.391000
931	FF_6419	FF	10	930	931	0.000000	0.391000
932	FF_6420	FF	10	930	932	0.000000	0.391000
933	FF_6421	FF	10	930	933	0.000000	0.391000
934	FF_6422	FF	10	930	934	0.000000	0.391000
935	FF_6423	FF	10	930	935	0.000000	0.391000
936	BUF_5967	BUF	9	926	936	0.039000	0.391000
937	FF_6424	FF	10	936	937	0.000000	0.391000
938	FF_6425	FF	10	936	938	0.000000	0.391000
939	FF_6426	FF	10	936	939	0.000000	0.391000
940	FF_6427	FF	10	936	940	0.000000	0.391000
941	BUF_5968+FF_6428	BUF+FF	9	926	941+942	0.039000	0.391000
943	BUF_696	BUF	7	860	943	0.039000	0.341000
944	BUF_2040	BUF	8	943	944	0.020000	0.361000
945	BUF_5969	BUF	9	944	945	0.063000	0.424000
946	FF_6429	FF	10	945	946	0.000000	0.424000
947	FF_6430	FF	10	945	947	0.000000	0.424000
948	BUF_5970+FF_6431	BUF+FF	9	944	948+949	0.063000	0.424000
950	BUF_5971	BUF	9	944	950	0.063000	0.424000
951	FF_6432	FF	10	950	951	0.000000	0.424000
952	FF_6433	FF	10	950	952	0.000000	0.424000
953	BUF_5972+FF_6434	BUF+FF	9	944	953+954	0.063000	0.424000
955	FF_2067	FF	9	944	955	0.000000	0.361000
956	BUF_2041	BUF	8	943	956	0.020000	0.361000
957	BUF_5973	BUF	9	956	957	0.020000	0.381000
958	FF_6435	FF	10	957	958	0.000000	0.381000
959	FF_6436	FF	10	957	959	0.000000	0.381000
960	FF_6437	FF	10	957	960	0.000000	0.381000
961	BUF_5974	BUF	9	956	961	0.020000	0.381000
962	FF_6438	FF	10	961	962	0.000000	0.381000
963	FF_6439	FF	10	961	963	0.000000	0.381000
964	FF_6440	FF	10	961	964	0.000000	0.381000
965	BUF_5975	BUF	9	956	965	0.020000	0.381000
966	FF_6441	FF	10	965	966	0.000000	0.381000
967	FF_6442	FF	10	965	967	0.000000	0.381000
968	FF_6443	FF	10	965	968	0.000000	0.381000
969	FF_6444	FF	10	965	969	0.000000	0.381000
970	FF_6445	FF	10	965	970	0.000000	0.381000
971	BUF_2042	BUF	8	943	971	0.020000	0.361000
972	BUF_5976	BUF	9	971	972	0.020000	0.381000
973	FF_6446	FF	10	972	973	0.000000	0.381000
974	FF_6447	FF	10	972	974	0.000000	0.381000
975	FF_6448	FF	10	972	975	0.000000	0.381000
976	FF_6449	FF	10	972	976	0.000000	0.381000
977	FF_6450	FF	10	972	977	0.000000	0.381000
978	FF_2068	FF	9	971	978	0.000000	0.361000
979	FF_2069	FF	9	971	979	0.000000	0.361000
980	FF_236	FF	7	860	980	0.000000	0.302000
981	FF_93	FF	6	731	981	0.000000	0.239000
982	BUF_86	BUF	5	4	982	0.063000	0.239000
983	BUF_244	BUF	6	982	983	0.039000	0.278000
984	BUF_697	BUF	7	983	984	0.005000	0.283000
985	BUF_2043	BUF	8	984	985	0.039000	0.322000
986	BUF_5977	BUF	9	985	986	0.039000	0.361000
987	FF_6451	FF	10	986	987	0.000000	0.361000
988	FF_6452	FF	10	986	988	0.000000	0.361000
989	FF_6453	FF	10	986	989	0.000000	0.361000
990	FF_6454	FF	10	986	990	0.000000	0.361000
991	FF_6455	FF	10	986	991	0.000000	0.361000
992	BUF_5978	BUF	9	985	992	0.039000	0.361000
993	FF_6456	FF	10	992	993	0.000000	0.361000
994	FF_6457	FF	10	992	994	0.000000	0.361000
995	FF_6458	FF	10	992	995	0.000000	0.361000
996	BUF_5979	BUF	9	985	996	0.039000	0.361000
997	FF_6459	FF	10	996	997	0.000000	0.361000
998	FF_6460	FF	10	996	998	0.000000	0.361000
999	FF_6461	FF	10	996	999	0.000000	0.361000
1000	FF_6462	FF	10	996	1000	0.000000	0.361000
1001	BUF_5980	BUF	9	985	1001	0.039000	0.361000
1002	FF_6463	FF	10	1001	1002	0.000000	0.361000
1003	FF_6464	FF	10	1001	1003	0.000000	0.361000
1004	FF_6465	FF	10	1001	1004	0.000000	0.361000
1005	FF_6466	FF	10	1001	1005	0.000000	0.361000
1006	FF_6467	FF	10	1001	1006	0.000000	0.361000
1007	BUF_2044	BUF	8	984	1007	0.039000	0.322000
1008	BUF_5981+FF_6468	BUF+FF	9	1007	1008+1009	0.039000	0.361000
1010	BUF_5982	BUF	9	1007	1010	0.039000	0.361000
1011	FF_6469	FF	10	1010	1011	0.000000	0.361000
1012	FF_6470	FF	10	1010	1012	0.000000	0.361000
1013	FF_6471	FF	10	1010	1013	0.000000	0.361000
1014	FF_6472	FF	10	1010	1014	0.000000	0.361000
1015	BUF_5983	BUF	9	1007	1015	0.039000	0.361000
1016	FF_6473	FF	10	1015	1016	0.000000	0.361000
1017	FF_6474	FF	10	1015	1017	0.000000	0.361000
1018	FF_6475	FF	10	1015	1018	0.000000	0.361000
1019	FF_6476	FF	10	1015	1019	0.000000	0.361000
