path_lp_idx	path_design_idx	launch_name	capture_name	launch_ff_idx	capture_ff_idx	data_ss	data_ff	slack_ss_x0	slack_ff_x0
316	316	FF_3	FF_114	1501	544	0.164200000	0.231500000	0.299800000	0.128800000
317	317	FF_705	FF_114	554	544	0.226000000	0.181000000	-0.040000000	0.207900000
318	318	FF_131	FF_114	662	544	0.229600000	0.165800000	-0.002600000	0.176500000
319	319	FF_1396	FF_114	1377	544	0.232400000	0.251300000	-0.056400000	0.287200000
320	320	FF_193	FF_114	1357	544	0.172300000	0.197300000	0.140700000	0.168700000
321	321	FF_1253	FF_114	1212	544	0.234300000	0.226100000	0.011700000	0.228500000
322	322	FF_325	FF_15	127	1235	0.248600000	0.167800000	-0.142600000	0.237600000
323	323	FF_250	FF_15	47	1235	0.172000000	0.241800000	-0.076000000	0.314400000
324	324	FF_1074	FF_1105	998	1036	0.208600000	0.228300000	0.087400000	0.200700000
325	325	FF_391	FF_1105	196	1036	0.190000000	0.223600000	0.140000000	0.183400000
326	326	FF_1063	FF_1105	985	1036	0.200900000	0.208300000	0.109100000	0.175500000
327	327	FF_652	FF_1095	486	1025	0.190600000	0.191100000	0.027400000	0.198000000
328	328	FF_1456	FF_1095	1447	1025	0.175800000	0.152500000	0.101200000	0.138000000
329	329	FF_768	FF_115	632	545	0.226200000	0.176800000	-0.029200000	0.201200000
330	330	FF_1192	FF_115	1135	545	0.240600000	0.248200000	-0.000600000	0.256000000
331	331	FF_279	FF_16	79	1345	0.234200000	0.194800000	-0.112200000	0.254500000
332	332	FF_642	FF_1106	476	1037	0.232600000	0.246200000	0.105400000	0.198100000
333	333	FF_788	FF_1106	654	1037	0.196200000	0.200600000	0.086800000	0.182500000
334	334	FF_1011	FF_1096	923	1027	0.245900000	0.233200000	0.024100000	0.222800000
335	335	FF_1317	FF_1096	1289	1027	0.191100000	0.189300000	0.154900000	0.136800000
336	336	FF_1171	FF_1096	1109	1027	0.226700000	0.237700000	0.109300000	0.196100000
337	337	FF_864	FF_116	756	546	0.216900000	0.234200000	0.005100000	0.242700000
338	338	FF_1104	FF_116	1035	546	0.221300000	0.157500000	-0.057300000	0.199700000
339	339	FF_1052	FF_17	971	1500	0.196500000	0.153200000	-0.130500000	0.239600000
340	340	FF_540	FF_1107	360	1038	0.247100000	0.153800000	0.028900000	0.138100000
341	341	FF_1017	FF_1097	929	1028	0.195300000	0.208700000	0.073700000	0.198500000
342	342	FF_775	FF_1097	639	1028	0.227100000	0.186000000	0.043900000	0.173100000
343	343	FF_1293	FF_1097	1263	1028	0.236800000	0.230900000	0.059200000	0.207300000
344	344	FF_873	FF_117	767	571	0.216100000	0.178600000	-0.032100000	0.208300000
345	345	FF_180	FF_117	1216	571	0.219900000	0.166200000	0.077100000	0.143200000
346	346	FF_205	FF_18	1491	9	0.147900000	0.216200000	0.034100000	0.244700000
347	347	FF_53	FF_18	1053	9	0.207000000	0.227200000	0.018000000	0.233800000
348	348	FF_345	FF_1108	147	1039	0.249200000	0.163700000	0.124800000	0.106800000
349	349	FF_365	FF_1108	167	1039	0.190500000	0.249100000	0.224500000	0.168600000
350	350	FF_343	FF_1108	145	1039	0.186300000	0.254500000	0.187700000	0.197600000
351	351	FF_1132	FF_1098	1068	1029	0.186900000	0.243200000	0.210100000	0.168100000
352	352	FF_912	FF_1098	811	1029	0.251000000	0.244300000	0.005000000	0.237300000
353	353	FF_972	FF_1098	880	1029	0.230800000	0.194900000	0.026200000	0.188200000
354	354	FF_573	FF_1098	401	1029	0.217800000	0.243900000	0.177200000	0.173000000
355	355	FF_276	FF_1098	76	1029	0.227300000	0.173600000	0.139700000	0.115700000
356	356	FF_1252	FF_1098	1211	1029	0.243300000	0.245100000	0.115700000	0.190100000
357	357	FF_871	FF_1098	765	1029	0.177800000	0.211900000	0.094200000	0.194300000
358	358	FF_60	FF_1098	1156	1029	0.169600000	0.161300000	0.301400000	0.053400000
359	359	FF_363	FF_1098	165	1029	0.180000000	0.218900000	0.204000000	0.151000000
360	360	FF_12	FF_1098	1188	1029	0.155700000	0.227100000	0.365300000	0.094500000
361	361	FF_243	FF_118	39	572	0.217300000	0.203900000	0.043700000	0.201900000
362	362	FF_998	FF_118	910	572	0.186700000	0.211600000	-0.018700000	0.251900000
363	363	FF_725	FF_19	578	42	0.248200000	0.214100000	-0.172200000	0.290100000
364	364	FF_1395	FF_19	1376	42	0.249700000	0.160800000	-0.158700000	0.233000000
365	365	FF_616	FF_20	450	249	0.157300000	0.235000000	-0.062300000	0.301000000
366	366	FF_1493	FF_20	1485	249	0.116100000	0.201400000	-0.043100000	0.282800000
367	367	FF_856	FF_1110	744	1041	0.179000000	0.233800000	0.165000000	0.189000000
368	368	FF_740	FF_1110	594	1041	0.242800000	0.239400000	0.111200000	0.183800000
369	369	FF_63	FF_1110	1185	1041	0.157900000	0.153900000	0.301100000	0.052100000
370	370	FF_1487	FF_1109	1479	1040	0.191700000	0.189500000	0.132300000	0.154100000
371	371	FF_233	FF_1109	25	1040	0.155300000	0.174400000	0.236700000	0.109300000
372	372	FF_534	FF_1099	354	1030	0.172700000	0.184300000	0.124300000	0.159400000
373	373	FF_1364	FF_120	1338	595	0.247500000	0.216500000	-0.015500000	0.225600000
374	374	FF_1285	FF_120	1255	595	0.253600000	0.213400000	-0.022600000	0.225900000
375	375	FF_508	FF_120	328	595	0.189200000	0.230000000	0.063800000	0.230600000
376	376	FF_621	FF_119	455	592	0.194300000	0.225500000	0.056700000	0.222500000
377	377	FF_967	FF_21	875	250	0.163600000	0.186000000	-0.152600000	0.294200000
378	378	FF_797	FF_21	666	250	0.164500000	0.206700000	-0.153500000	0.314900000
379	379	FF_474	FF_21	293	250	0.180200000	0.155600000	-0.090200000	0.229300000
380	380	FF_1434	FF_21	1423	250	0.159200000	0.157800000	-0.092200000	0.241400000
381	381	FF_1421	FF_21	1410	250	0.247800000	0.177800000	-0.203800000	0.272200000
382	382	FF_952	FF_21	859	250	0.177200000	0.177500000	-0.111200000	0.264100000
383	383	FF_646	FF_21	480	250	0.164400000	0.191500000	-0.147400000	0.292200000
384	384	FF_99	FF_21	396	250	0.185300000	0.190300000	0.022700000	0.208900000
385	385	FF_560	FF_21	381	250	0.183500000	0.244600000	-0.020500000	0.285700000
386	386	FF_710	FF_21	559	250	0.196700000	0.234200000	-0.081700000	0.292800000
387	387	FF_622	FF_1111	456	1042	0.236500000	0.233800000	0.068500000	0.198700000
388	388	FF_422	FF_121	228	596	0.232100000	0.247400000	-0.052100000	0.280100000
389	389	FF_200	FF_121	1397	596	0.176500000	0.222300000	0.113500000	0.206000000
390	390	FF_1345	FF_121	1319	596	0.248700000	0.253900000	-0.030700000	0.269200000
391	391	FF_719	FF_22	568	397	0.240200000	0.181600000	-0.103200000	0.227100000
392	392	FF_1377	FF_22	1358	397	0.217600000	0.204300000	-0.078600000	0.252900000
393	393	FF_740	FF_1112	594	1043	0.160200000	0.180000000	0.193800000	0.124400000
394	394	FF_1056	FF_1112	978	1043	0.253000000	0.184000000	0.055000000	0.150900000
395	395	FF_60	FF_1112	1156	1043	0.207700000	0.249800000	0.280300000	0.134200000
396	396	FF_283	FF_122	83	604	0.170300000	0.229700000	0.106700000	0.217800000
397	397	FF_976	FF_122	885	604	0.215900000	0.175800000	-0.099900000	0.237000000
398	398	FF_611	FF_122	445	604	0.220900000	0.243100000	-0.021900000	0.259600000
399	399	FF_383	FF_23	188	398	0.191400000	0.249800000	-0.074400000	0.308700000
400	400	FF_444	FF_1113	259	1044	0.231600000	0.211400000	0.061400000	0.188900000
401	401	FF_783	FF_123	649	605	0.218600000	0.221200000	-0.059600000	0.263900000
402	402	FF_845	FF_123	729	605	0.234600000	0.240400000	-0.054600000	0.275100000
403	403	FF_15	FF_123	1235	605	0.228200000	0.243500000	0.181800000	0.165000000
404	404	FF_104	FF_123	436	605	0.182800000	0.188300000	0.179200000	0.135000000
405	405	FF_690	FF_123	529	605	0.203000000	0.232600000	-0.090000000	0.289900000
406	406	FF_1165	FF_123	1103	605	0.226800000	0.233500000	0.014200000	0.239900000
407	407	FF_1004	FF_123	916	605	0.183200000	0.219300000	0.002800000	0.251400000
408	408	FF_310	FF_123	111	605	0.194900000	0.155600000	0.026100000	0.171000000
409	409	FF_1162	FF_123	1100	605	0.247800000	0.192300000	-0.013800000	0.202100000
410	410	FF_396	FF_123	201	605	0.209400000	0.209900000	0.012600000	0.223400000
411	411	FF_759	FF_24	623	437	0.123800000	0.169700000	-0.062800000	0.256600000
412	412	FF_628	FF_24	462	437	0.182500000	0.193800000	-0.112500000	0.273700000
413	413	FF_757	FF_1114	621	1045	0.170300000	0.249800000	0.157700000	0.208900000
414	414	FF_473	FF_124	292	606	0.222600000	0.248800000	-0.023600000	0.273500000
415	415	FF_1486	FF_124	1478	606	0.151800000	0.222000000	0.030200000	0.254400000
416	416	FF_245	FF_124	41	606	0.160800000	0.190800000	0.109200000	0.183800000
417	417	FF_390	FF_25	195	547	0.201100000	0.238800000	-0.040100000	0.283500000
418	418	FF_447	FF_25	262	547	0.202400000	0.230100000	-0.117400000	0.308300000
419	419	FF_201	FF_1115	1398	1046	0.167700000	0.155900000	0.219300000	0.089800000
420	420	FF_727	FF_125	580	607	0.246000000	0.237800000	-0.114000000	0.287900000
421	421	FF_995	FF_26	907	548	0.177100000	0.215500000	-0.071100000	0.286200000
422	422	FF_253	FF_26	50	548	0.232900000	0.215600000	-0.046900000	0.249300000
423	423	FF_187	FF_1116	1313	1047	0.221800000	0.181600000	0.232200000	0.083100000
424	424	FF_1256	FF_1116	1215	1047	0.152900000	0.245300000	0.255100000	0.167200000
425	425	FF_690	FF_1116	529	1047	0.229300000	0.209100000	0.035700000	0.194300000
426	426	FF_316	FF_126	117	620	0.161500000	0.169800000	0.092500000	0.171400000
427	427	FF_15	FF_27	1235	549	0.235000000	0.226900000	0.109000000	0.181700000
428	428	FF_1410	FF_27	1399	549	0.171300000	0.150400000	-0.074300000	0.224800000
429	429	FF_325	FF_27	127	549	0.231800000	0.191500000	-0.057800000	0.231100000
430	430	FF_1379	FF_1117	1360	1048	0.171700000	0.226300000	0.249300000	0.146300000
431	431	FF_476	FF_1117	295	1048	0.241100000	0.171100000	0.109900000	0.123700000
432	432	FF_705	FF_127	554	647	0.247100000	0.156100000	-0.012100000	0.157300000
433	433	FF_505	FF_127	325	647	0.239100000	0.231100000	0.093900000	0.190400000
434	434	FF_110	FF_127	539	647	0.205300000	0.195100000	0.035700000	0.189700000
435	435	FF_1211	FF_28	1163	573	0.234300000	0.253500000	-0.113300000	0.318000000
436	436	FF_547	FF_28	367	573	0.224200000	0.152000000	-0.103200000	0.215400000
437	437	FF_1069	FF_28	992	573	0.221500000	0.211100000	-0.088500000	0.264500000
438	438	FF_920	FF_28	821	573	0.179500000	0.173800000	-0.106500000	0.260000000
439	439	FF_819	FF_28	691	573	0.215300000	0.216300000	-0.085300000	0.272900000
440	440	FF_1254	FF_28	1213	573	0.184200000	0.211900000	-0.001200000	0.245200000
441	441	FF_881	FF_28	776	573	0.181900000	0.219500000	-0.071900000	0.287200000
442	442	FF_243	FF_28	39	573	0.189100000	0.238100000	0.002900000	0.269900000
443	443	FF_413	FF_1118	219	1049	0.173300000	0.229000000	0.132700000	0.200000000
444	444	FF_190	FF_1118	1350	1049	0.245900000	0.154900000	0.230100000	0.048000000
445	445	FF_1009	FF_1118	921	1049	0.237000000	0.220600000	0.106000000	0.178400000
446	446	FF_1222	FF_1118	1174	1049	0.252800000	0.179600000	0.114200000	0.126100000
447	447	FF_1245	FF_1118	1204	1049	0.193800000	0.199100000	0.203200000	0.128600000
448	448	FF_1483	FF_128	1475	648	0.227500000	0.181800000	-0.006500000	0.194300000
449	449	FF_1348	FF_128	1322	648	0.215000000	0.221000000	0.034000000	0.218900000
450	450	FF_870	FF_128	764	648	0.215900000	0.200800000	0.032100000	0.198500000
451	451	FF_1432	FF_128	1421	648	0.181000000	0.160300000	0.034000000	0.175000000
452	452	FF_430	FF_128	238	648	0.154500000	0.231500000	0.173500000	0.192800000
453	453	FF_95	FF_128	377	648	0.204900000	0.222600000	0.096100000	0.195800000
454	454	FF_42	FF_128	815	648	0.211400000	0.215400000	0.152600000	0.160100000
455	455	FF_676	FF_128	512	648	0.243800000	0.155400000	-0.071800000	0.183800000
456	456	FF_371	FF_128	176	648	0.150200000	0.192100000	0.110800000	0.185700000
457	457	FF_300	FF_128	101	648	0.194800000	0.200500000	0.065200000	0.196000000
458	458	FF_649	FF_29	483	574	0.094900000	0.229600000	-0.022900000	0.310800000
459	459	FF_1402	FF_29	1385	574	0.241000000	0.174000000	-0.141000000	0.247100000
460	460	FF_1149	FF_30	1087	597	0.199300000	0.203500000	-0.049300000	0.253600000
461	461	FF_898	FF_30	796	597	0.207200000	0.204600000	-0.079200000	0.267700000
462	462	FF_297	FF_1120	98	1056	0.205600000	0.155400000	0.104400000	0.130700000
463	463	FF_1476	FF_1120	1468	1056	0.195800000	0.150300000	0.106200000	0.128000000
464	464	FF_620	FF_1120	454	1056	0.241700000	0.197400000	0.052300000	0.174100000
465	465	FF_109	FF_1120	515	1056	0.195500000	0.164200000	0.114500000	0.131400000
466	466	FF_1324	FF_1120	1296	1056	0.233800000	0.254100000	0.073200000	0.228400000
467	467	FF_719	FF_1120	568	1056	0.212800000	0.229100000	0.084200000	0.203400000
468	468	FF_164	FF_1120	958	1056	0.154800000	0.203700000	0.127200000	0.186900000
469	469	FF_848	FF_1120	734	1056	0.209500000	0.230800000	0.054500000	0.225600000
470	470	FF_149	FF_1120	789	1056	0.158800000	0.254400000	0.127200000	0.237900000
471	471	FF_609	FF_1120	443	1056	0.179900000	0.193900000	0.107100000	0.171900000
472	472	FF_1102	FF_1119	1033	1050	0.160000000	0.164300000	0.166000000	0.128600000
473	473	FF_1393	FF_130	1374	659	0.203300000	0.151700000	0.016700000	0.164100000
474	474	FF_104	FF_130	436	659	0.178800000	0.242300000	0.211200000	0.174100000
475	475	FF_95	FF_130	377	659	0.195100000	0.249300000	0.094900000	0.227500000
476	476	FF_665	FF_130	500	659	0.189700000	0.160200000	0.004300000	0.180600000
477	477	FF_911	FF_129	810	658	0.155500000	0.164900000	0.033500000	0.192100000
478	478	FF_0	FF_129	599	658	0.178000000	0.194200000	0.324000000	0.070800000
479	479	FF_475	FF_129	294	658	0.227800000	0.204600000	-0.000800000	0.214400000
480	480	FF_802	FF_31	671	598	0.161700000	0.161400000	-0.073700000	0.239100000
481	481	FF_1445	FF_1121	1436	1057	0.215700000	0.154400000	0.006300000	0.168700000
482	482	FF_1367	FF_131	1341	662	0.206700000	0.169700000	0.081300000	0.145900000
483	483	FF_107	FF_131	513	662	0.240000000	0.156900000	0.040000000	0.135300000
484	484	FF_1318	FF_32	1290	714	0.164200000	0.245700000	-0.031200000	0.296100000
485	485	FF_1297	FF_32	1267	714	0.108800000	0.208100000	0.000200000	0.271900000
486	486	FF_1021	FF_1122	933	1058	0.190200000	0.194800000	0.006800000	0.221100000
487	487	FF_829	FF_1122	702	1058	0.229800000	0.201700000	0.025200000	0.196300000
488	488	FF_399	FF_132	204	684	0.176900000	0.220000000	0.060100000	0.225900000
489	489	FF_694	FF_33	533	715	0.236100000	0.185100000	-0.168100000	0.262000000
490	490	FF_125	FF_33	607	715	0.182800000	0.156200000	0.027200000	0.170000000
491	491	FF_650	FF_33	484	715	0.204800000	0.178400000	-0.125800000	0.251700000
492	492	FF_982	FF_1123	891	1059	0.152700000	0.194600000	0.022300000	0.229400000
493	493	FF_510	FF_1123	330	1059	0.225800000	0.193300000	0.041200000	0.185100000
494	494	FF_1106	FF_1123	1037	1059	0.217200000	0.209100000	-0.014200000	0.230800000
495	495	FF_1301	FF_133	1271	685	0.254100000	0.189400000	-0.016100000	0.193500000
496	496	FF_1465	FF_34	1457	721	0.223900000	0.151800000	-0.061900000	0.190700000
497	497	FF_1030	FF_34	944	721	0.235600000	0.232700000	-0.127600000	0.296200000
498	498	FF_27	FF_34	549	721	0.211300000	0.158100000	0.053700000	0.143500000
499	499	FF_520	FF_34	340	721	0.242900000	0.200400000	-0.106900000	0.252000000
500	500	FF_267	FF_34	67	721	0.234200000	0.151300000	-0.071200000	0.192400000
501	501	FF_1104	FF_34	1035	721	0.151400000	0.232300000	-0.054400000	0.302400000
502	502	FF_116	FF_34	546	721	0.233200000	0.244300000	-0.024200000	0.257200000
503	503	FF_1099	FF_34	1030	721	0.246900000	0.161600000	-0.150900000	0.231900000
504	504	FF_298	FF_34	99	721	0.216600000	0.242500000	-0.072600000	0.291600000
505	505	FF_1119	FF_34	1050	721	0.217000000	0.155000000	-0.170000000	0.245800000
506	506	FF_454	FF_1124	269	1060	0.158800000	0.200000000	0.060200000	0.214000000
507	507	FF_1475	FF_1124	1467	1060	0.159200000	0.240200000	0.102800000	0.234300000
508	508	FF_1200	FF_134	1149	686	0.205500000	0.202400000	0.095500000	0.178400000
509	509	FF_919	FF_134	820	686	0.171200000	0.227000000	-0.010200000	0.268900000
510	510	FF_543	FF_134	363	686	0.174400000	0.166100000	-0.005400000	0.201600000
511	511	FF_1401	FF_35	1384	722	0.237200000	0.236400000	-0.122200000	0.299300000
512	512	FF_1324	FF_1125	1296	1061	0.200400000	0.213500000	0.067600000	0.204000000
513	513	FF_620	FF_135	454	697	0.187000000	0.170800000	0.066000000	0.166300000
514	514	FF_1347	FF_135	1321	697	0.240200000	0.193200000	-0.002200000	0.198700000
515	515	FF_237	FF_135	33	697	0.230500000	0.238900000	0.048500000	0.227000000
516	516	FF_938	FF_135	845	697	0.179300000	0.196100000	0.062700000	0.203300000
517	517	FF_835	FF_135	709	697	0.193900000	0.159300000	0.055100000	0.161200000
518	518	FF_186	FF_135	1303	697	0.204200000	0.188400000	0.130800000	0.147700000
519	519	FF_383	FF_135	188	697	0.175200000	0.241700000	0.060800000	0.248200000
520	520	FF_1359	FF_135	1333	697	0.196800000	0.152600000	0.046200000	0.155700000
521	521	FF_877	FF_135	771	697	0.181700000	0.193800000	0.055300000	0.199100000
522	522	FF_724	FF_135	577	697	0.203500000	0.226800000	-0.004500000	0.248400000
523	523	FF_222	FF_36	14	723	0.196100000	0.167700000	-0.026100000	0.205300000
524	524	FF_236	FF_36	32	723	0.206600000	0.210200000	-0.032600000	0.244300000
525	525	FF_751	FF_36	614	723	0.171900000	0.235600000	-0.061900000	0.296300000
526	526	FF_213	FF_36	2	723	0.203800000	0.213300000	0.013200000	0.227000000
527	527	FF_340	FF_36	142	723	0.220400000	0.214600000	-0.065400000	0.259200000
528	528	FF_207	FF_36	1493	723	0.156300000	0.231000000	0.044700000	0.250900000
529	529	FF_599	FF_36	431	723	0.192200000	0.239300000	-0.015200000	0.269700000
530	530	FF_1385	FF_1126	1366	1062	0.152100000	0.214200000	0.107900000	0.207800000
531	531	FF_803	FF_136	672	713	0.217800000	0.174700000	-0.110800000	0.238300000
532	532	FF_320	FF_37	122	724	0.240500000	0.154400000	-0.077500000	0.194400000
533	533	FF_593	FF_1127	425	1063	0.188100000	0.197200000	0.131900000	0.164100000
534	534	FF_410	FF_1127	215	1063	0.187300000	0.161700000	0.016700000	0.180900000
535	535	FF_644	FF_137	478	718	0.156800000	0.217900000	-0.028800000	0.264800000
536	536	FF_770	FF_137	634	718	0.181300000	0.176900000	0.035700000	0.187100000
537	537	FF_643	FF_137	477	718	0.178100000	0.250000000	0.058900000	0.248700000
538	538	FF_904	FF_38	802	750	0.186800000	0.238900000	-0.078800000	0.306100000
539	539	FF_290	FF_1128	91	1064	0.208400000	0.207900000	0.008600000	0.227300000
540	540	FF_376	FF_1128	181	1064	0.158700000	0.156800000	0.044300000	0.181200000
541	541	FF_417	FF_1128	223	1064	0.172400000	0.191500000	-0.032400000	0.243300000
542	542	FF_295	FF_138	96	719	0.230800000	0.155200000	0.012200000	0.156800000
543	543	FF_821	FF_39	693	757	0.121000000	0.233900000	0.013000000	0.285000000
544	544	FF_896	FF_39	794	757	0.252600000	0.191900000	-0.130600000	0.253800000
545	545	FF_758	FF_40	622	758	0.157300000	0.233400000	-0.000300000	0.274700000
546	546	FF_1196	FF_1130	1145	1066	0.245000000	0.197000000	-0.001000000	0.199100000
547	547	FF_1197	FF_1129	1146	1065	0.176900000	0.248200000	0.051100000	0.259100000
548	548	FF_703	FF_140	552	732	0.175000000	0.207500000	0.072000000	0.203100000
549	549	FF_1080	FF_139	1004	720	0.219100000	0.184600000	-0.005100000	0.196300000
550	550	FF_958	FF_139	865	720	0.155700000	0.154200000	0.001300000	0.196000000
551	551	FF_778	FF_139	642	720	0.185900000	0.179500000	-0.014900000	0.213200000
552	552	FF_65	FF_139	1232	720	0.227800000	0.208500000	0.139200000	0.147700000
553	553	FF_1217	FF_139	1169	720	0.230100000	0.247700000	-0.023100000	0.265700000
554	554	FF_592	FF_139	424	720	0.172900000	0.160000000	0.145100000	0.122000000
555	555	FF_824	FF_139	696	720	0.193300000	0.195500000	0.000700000	0.215500000
556	556	FF_647	FF_139	481	720	0.196500000	0.157900000	-0.068500000	0.204800000
557	557	FF_764	FF_139	628	720	0.156500000	0.194400000	0.060500000	0.204600000
558	558	FF_1174	FF_139	1113	720	0.174700000	0.231200000	-0.009700000	0.265200000
559	559	FF_952	FF_41	859	773	0.179000000	0.193800000	-0.061000000	0.255400000
560	560	FF_1312	FF_1131	1284	1067	0.198700000	0.206100000	-0.001700000	0.233200000
561	561	FF_495	FF_1131	315	1067	0.228600000	0.227600000	-0.011600000	0.245600000
562	562	FF_1417	FF_141	1406	733	0.165100000	0.227400000	-0.014100000	0.268800000
563	563	FF_134	FF_42	686	815	0.187600000	0.215700000	0.024400000	0.228700000
564	564	FF_1200	FF_42	1149	815	0.233300000	0.155200000	0.003700000	0.159200000
565	565	FF_912	FF_1132	811	1068	0.253000000	0.213900000	-0.118000000	0.267000000
566	566	FF_1178	FF_1132	1117	1068	0.158000000	0.201300000	-0.013000000	0.248600000
567	567	FF_705	FF_1132	554	1068	0.169300000	0.244600000	0.008700000	0.274200000
